what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351875278783
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1351875283159
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351875290938
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351875303845
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1351875307736
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1351875308077
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1351875314684
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351875324966
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351875345675
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351875347125
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351875403293
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1351875422194
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351875432000
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351875434759
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1351875434888
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351875446555
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351875454854
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351875460185
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351875462731
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351875463102
started,bundle,org.eclipse.wst.jsdt.debug.rhino.ui,1.0.1.v201201112313,"org.eclipse.wst.jsdt.debug.rhino.ui",1351875464679
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351875465682
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1351875471048
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1351875515161
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1351875520840
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1351875524567
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1351875524651
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1351875525598
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1351875538707
