what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1351521045760
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1351521046006
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1351521056193
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1351521069916
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351521075252
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351521099314
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1351521101201
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1351521103108
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1351521106164
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1351521109581
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1351521109890
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1351521111670
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1351521111994
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1351521114158
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1351521114939
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351521121310
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351521141071
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1351521144192
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351521146807
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351521154618
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351521160371
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351521163392
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351521174520
