what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1351500150912
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1351500154892
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351500172770
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351500211708
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351500232666
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351500237339
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351500289955
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351500295514
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351500305316
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351500308767
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351500322238
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351500459013
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1351500504213
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1351500504706
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1351500504820
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351500540957
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351500558476
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351500600444
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351500625052
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351500637597
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351500681831
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1351500709199
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1351500711702
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1351500715361
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1351500767335
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1351500772374
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1351500843278
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351500843563
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351500845111
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1351500846610
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1351500846684
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1351500898781
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351500901860
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1351501049254
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1351501505801
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1351501507394
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1351501528080
